puan,id,Sehir Tag,Universite Tag,Bolum,ikinci okul,lise bolum,Universite Turu,Sinif,Not Ortalamasi,lise tur,anne egitim,baba egitim,kulup,stk proje,girisim,ingilizce,cinsiyet,anne calisma,baba calisma,yas,Basvuru Yili,Kardes Sayisi
29,31029,81,10,3,0,404,0,2,2,1,5,5,0,0,1,1,0,3,2,,2017,3.0
27,31030,53,81,9,0,404,0,2,1,1,5,3,1,0,0,2,0,3,2,,2017,4.0
9,31031,81,64,55,0,173,0,3,2,1,5,3,0,0,0,0,0,3,2,,2017,3.0
9,31032,95,186,79,0,404,0,2,2,2,6,5,0,0,0,2,0,3,1,,2017,2.0
7,31033,95,107,3,0,404,0,4,3,1,5,6,0,0,0,1,0,3,3,,2017,3.0
8,31034,80,238,36,0,404,0,1,-3,4,1,1,0,0,0,0,0,2,2,,2017,1.0
9,31035,16,16,3,0,173,0,1,2,1,4,5,0,0,0,2,0,3,2,,2017,4.0
9,31036,95,14,79,0,109,1,4,2,2,3,5,0,0,0,2,0,3,2,,2017,3.0
13,31037,117,276,99,0,404,0,3,-3,2,5,3,1,0,0,1,0,3,2,,2017,5.0
77,31038,81,159,67,0,404,0,4,1,1,3,1,1,1,1,0,0,2,1,,2017,1.0
52,31039,2,78,16,0,404,0,4,3,1,3,1,1,1,1,2,0,3,2,,2017,1.0
19,31040,131,236,4,0,404,0,3,2,0,5,1,0,1,0,2,0,3,1,,2017,3.0
3,31041,2,1,21,0,173,0,1,-3,1,6,6,0,0,0,2,0,3,1,,2017,1.0
7,31042,49,242,4,0,404,0,4,3,1,5,5,0,0,0,2,0,1,1,,2017,2.0
34,31043,59,93,73,0,404,0,2,1,1,3,1,1,1,0,2,0,2,2,,2017,1.0
7,31044,41,276,24,0,404,0,2,3,2,5,4,0,0,0,1,0,2,3,,2017,1.0
30,31045,81,212,67,0,404,0,1,3,1,5,3,1,1,0,2,0,3,2,,2017,2.0
17,31046,84,85,73,0,109,0,3,3,2,5,3,1,0,0,2,0,3,1,,2017,2.0
24,31047,100,14,35,0,404,0,2,1,1,5,3,0,1,0,1,0,3,1,,2017,4.0
39,31048,59,23,14,0,173,0,4,3,1,5,5,1,1,0,2,0,3,2,,2017,2.0
31,31049,57,91,23,0,173,0,3,2,1,5,3,1,0,0,1,0,3,2,,2017,4.0
19,31050,6,11,47,0,404,0,2,2,1,6,5,0,0,0,2,0,3,2,,2017,5.0
5,31051,81,198,77,0,173,0,2,-3,2,0,5,0,0,0,0,0,4,2,,2017,1.0
14,31052,129,85,31,0,173,0,3,1,1,5,5,0,0,0,0,0,3,1,,2017,5.0
42,31053,129,198,2,0,404,0,5,2,1,5,5,1,0,1,2,0,2,3,,2017,1.0
29,31054,132,31,24,0,404,0,4,2,1,5,4,0,1,1,1,0,3,2,,2017,2.0
34,31055,147,85,13,0,173,0,2,1,1,5,1,1,1,0,2,0,3,2,,2017,1.0
10,31056,81,162,1,0,404,0,2,3,3,5,4,0,0,0,1,0,2,2,,2017,2.0
15,31057,2,7,95,0,404,0,-1,-3,0,6,4,1,0,0,2,0,3,3,,2017,5.0
33,31058,81,62,67,0,404,0,2,3,1,1,1,1,1,0,0,0,2,2,,2017,2.0
11,31059,2,216,12,0,173,0,3,1,1,4,3,0,0,0,2,0,3,3,,2017,3.0
21,31060,59,93,18,0,404,0,2,2,1,6,3,1,0,0,1,0,3,1,,2017,5.0
33,31061,81,44,1,0,404,0,4,1,1,4,4,1,0,0,2,0,1,1,,2017,2.0
7,31062,14,64,71,0,404,0,2,3,1,5,3,0,0,0,2,0,3,3,,2017,1.0
17,31063,14,254,24,0,449,0,2,3,2,5,5,0,1,0,0,0,3,2,,2017,5.0
9,31064,81,270,12,0,173,0,4,2,2,5,5,0,0,0,1,0,3,1,,2017,4.0
30,31065,14,236,1,0,404,0,2,3,1,3,3,1,0,0,2,0,3,2,,2017,2.0
21,31066,20,10,31,0,173,0,3,2,1,4,4,0,1,0,1,0,3,2,,2017,5.0
41,31067,81,276,14,0,173,0,2,2,4,3,1,1,0,1,1,0,3,1,,2017,2.0
51,31068,84,88,57,0,404,0,3,2,1,3,3,1,1,1,0,0,2,2,,2017,1.0
43,31069,14,238,86,0,404,0,3,2,3,4,1,1,1,0,2,1,3,2,,2017,2.0
51,31070,81,162,73,0,404,0,4,2,1,3,3,1,1,1,2,1,3,2,,2017,1.0
16,31071,84,242,73,0,404,0,3,3,1,3,3,0,0,1,2,1,3,2,,2017,1.0
0,31072,81,198,42,0,173,0,1,0,1,5,3,0,0,0,2,1,3,2,,2017,1.0
17,31073,100,128,29,0,404,0,1,-3,4,5,1,0,0,1,1,1,3,2,,2017,2.0
50,31074,84,85,33,0,173,0,3,2,1,5,3,1,1,0,2,1,3,1,,2017,1.0
30,31075,14,238,10,0,404,0,1,-3,3,3,1,1,1,0,0,1,3,2,,2017,1.0
28,31076,143,281,90,0,449,0,1,2,1,6,5,1,1,0,1,1,3,2,,2017,5.0
30,31077,58,37,7,0,404,0,2,2,1,1,1,1,1,0,2,1,2,2,,2017,1.0
20,31078,58,37,2,0,404,0,1,2,1,1,1,1,0,0,2,1,3,2,,2017,1.0
27,31079,20,85,33,0,173,0,3,3,1,5,5,1,0,1,0,0,3,1,,2017,1.0
5,31080,81,23,14,0,173,0,1,-3,1,6,6,0,0,0,2,0,3,1,,2017,3.0
34,31081,117,196,1,0,404,1,2,1,4,1,1,1,1,0,0,0,2,2,,2017,0.0
46,31082,81,62,0,0,173,0,4,1,4,3,3,1,1,0,0,0,1,1,,2017,1.0
17,31083,14,289,7,0,404,0,1,-3,1,5,3,0,0,1,0,1,3,2,,2017,2.0
11,31084,131,236,34,0,109,0,1,-3,1,3,3,0,0,0,2,0,3,3,,2017,2.0
24,31085,14,238,86,0,173,0,4,2,1,3,3,1,0,0,0,0,2,2,,2017,1.0
8,31086,16,16,33,0,449,0,4,3,1,5,5,0,0,0,1,1,2,1,,2017,1.0
66,31087,81,85,15,0,404,0,4,3,1,3,1,1,1,1,0,1,3,2,,2017,1.0
6,31088,131,72,46,0,173,0,2,2,2,5,4,0,0,0,0,1,3,3,,2017,2.0
26,31089,132,119,24,0,404,0,2,3,2,6,3,0,1,1,0,1,3,1,,2017,4.0
55,31090,84,85,73,0,173,0,1,-3,0,4,1,1,1,1,1,0,3,2,,2017,5.0
19,31091,95,104,9,0,404,0,1,-3,1,5,3,1,0,0,0,0,3,2,,2017,2.0
47,31092,95,89,3,0,173,0,4,3,1,5,5,1,1,1,2,0,3,1,,2017,2.0
31,31093,16,16,73,0,404,0,4,1,1,6,5,1,1,0,2,0,3,3,,2017,2.0
26,31094,14,66,13,0,173,0,2,1,1,1,2,1,0,0,1,0,3,2,,2017,2.0
11,31095,81,179,41,0,404,0,1,2,2,6,5,0,0,0,0,0,3,1,,2017,5.0
39,31096,81,212,65,0,404,0,3,2,1,3,1,0,1,1,2,0,2,2,,2017,4.0
27,31097,41,249,54,0,173,0,2,3,1,3,6,1,0,1,0,0,1,3,,2017,1.0
19,31098,16,221,50,0,173,0,2,2,2,5,5,0,0,1,2,0,3,2,,2017,1.0
9,31099,81,260,32,0,173,0,1,2,2,5,5,0,0,0,1,0,2,2,,2017,2.0
41,31100,49,276,43,0,404,0,3,2,2,5,5,0,1,1,0,0,3,2,,2017,2.0
36,31101,95,89,61,0,404,0,5,1,1,1,1,1,1,0,2,0,2,1,,2017,1.0
44,31102,33,85,6,0,173,0,2,1,1,6,3,1,1,1,2,0,3,1,,2017,5.0
38,31103,92,159,7,0,404,0,1,-3,1,1,1,1,1,1,2,0,3,2,,2017,3.0
30,31104,58,37,73,0,173,0,3,2,1,3,1,1,1,0,0,0,3,2,,2017,2.0
28,31105,80,260,46,0,173,0,1,2,1,6,5,0,1,1,0,1,3,2,,2017,5.0
16,31106,29,50,73,0,404,0,2,3,2,5,1,0,0,1,2,1,3,2,,2017,1.0
42,31107,2,216,13,0,173,0,1,-3,1,3,3,1,1,0,1,1,3,3,,2017,1.0
32,31108,105,227,4,0,404,0,1,-3,1,5,5,1,1,1,0,1,3,2,,2017,2.0
64,31109,95,2,1,0,404,0,3,2,1,5,3,1,1,1,0,0,3,3,,2017,3.0
8,31110,14,102,2,0,404,0,4,2,2,5,5,0,0,0,1,1,3,2,,2017,1.0
21,31111,81,212,31,0,173,0,1,2,0,5,3,0,1,0,1,1,3,2,,2017,3.0
38,31112,81,159,4,0,404,0,4,1,1,2,1,1,0,1,0,1,1,2,,2017,1.0
38,31113,81,82,73,0,404,0,2,1,1,1,1,1,0,1,1,1,3,1,,2017,1.0
23,31114,81,212,4,0,404,0,4,2,3,5,1,1,0,0,0,1,1,1,,2017,2.0
15,31115,13,22,3,0,404,0,2,1,1,1,2,0,0,0,0,1,2,3,,2017,3.0
76,31116,81,62,7,0,404,0,3,2,1,3,3,1,1,1,0,1,3,2,,2017,2.0
44,31117,14,238,33,0,404,0,3,2,3,3,1,1,1,1,0,1,3,2,,2017,4.0
40,31118,81,62,40,0,404,0,-1,-3,1,3,1,1,1,1,0,1,1,2,,2017,1.0
11,31119,81,162,40,0,404,0,2,2,3,5,5,0,0,0,2,1,3,3,,2017,4.0
10,31120,14,238,2,0,404,0,1,-3,3,3,2,0,0,0,0,1,3,2,,2017,2.0
10,31121,53,81,3,0,404,0,1,1,0,5,3,0,0,0,2,1,3,3,,2017,2.0
58,31122,145,61,7,0,404,0,1,2,1,4,3,1,1,1,2,1,3,2,,2017,5.0
36,31123,121,238,10,0,404,0,3,2,3,4,3,1,0,1,0,1,2,1,,2017,1.0
35,31124,14,238,86,0,173,0,3,1,1,4,4,1,0,1,0,1,3,2,,2017,1.0
35,31125,81,227,1,0,404,0,-1,-3,4,4,1,1,0,1,2,0,3,2,,2017,1.0
20,31126,95,89,3,0,449,0,4,1,1,5,1,0,1,0,0,1,3,1,,2017,2.0
6,31127,132,119,40,0,404,0,2,3,1,6,6,0,0,0,0,1,3,3,,2017,5.0
13,31128,110,128,94,0,404,0,1,2,1,5,5,0,0,0,0,1,1,3,,2017,3.0
19,31129,81,109,16,0,404,0,3,3,1,5,3,0,0,1,2,1,3,2,,2017,1.0
30,31130,84,170,12,0,173,0,2,2,1,6,5,0,1,1,2,1,3,2,,2017,5.0
14,31131,81,198,9,0,404,0,3,2,3,5,5,0,0,0,0,1,3,1,,2017,2.0
38,31132,53,9,21,0,173,0,4,2,1,6,5,0,1,1,1,1,3,3,,2017,5.0
6,31133,95,23,3,0,449,0,3,3,1,4,3,0,0,0,0,1,3,2,,2017,2.0
32,31134,65,112,75,0,404,0,2,1,2,5,5,0,1,0,2,1,3,1,,2017,2.0
41,31135,95,89,73,0,404,0,4,2,1,3,1,1,1,1,2,1,3,2,,2017,1.0
14,31136,65,115,81,0,542,0,4,2,1,4,1,0,0,0,0,1,1,2,,2017,4.0
26,31137,81,162,4,0,404,0,2,2,1,5,3,0,0,1,2,1,3,2,,2017,2.0
62,31138,81,212,37,0,404,0,1,-3,1,3,1,1,1,1,2,1,1,1,,2017,0.0
8,31139,141,162,6,0,173,0,2,-3,0,6,1,0,0,0,0,1,3,2,,2017,3.0
49,31140,81,249,73,0,404,0,4,3,1,5,5,1,1,1,2,1,3,1,,2017,1.0
18,31141,81,290,53,0,404,0,2,3,1,6,4,1,0,0,2,1,3,2,,2017,2.0
38,31142,81,162,6,0,404,0,2,-3,3,5,5,0,1,1,2,1,3,1,,2017,2.0
16,31143,14,254,3,0,109,0,4,2,2,5,3,0,0,1,2,1,2,2,,2017,1.0
8,31144,132,119,69,0,404,0,2,2,0,5,3,0,0,0,1,1,3,2,,2017,5.0
11,31145,130,249,3,0,173,0,4,2,1,6,6,0,0,0,0,1,3,3,,2017,5.0
27,31146,81,85,6,0,173,0,1,-3,1,5,5,0,0,1,2,1,3,2,,2017,5.0
8,31147,84,66,73,0,173,0,2,2,1,5,5,0,0,0,1,1,3,1,,2017,4.0
8,31148,113,293,41,0,449,0,1,2,0,6,5,0,0,0,0,1,3,3,,2017,5.0
28,31149,54,87,47,0,173,0,3,2,1,6,6,0,1,0,1,1,3,3,,2017,5.0
28,31150,113,10,17,0,404,0,3,2,1,6,5,0,0,1,1,1,3,1,,2017,5.0
6,31151,58,221,74,0,173,0,1,3,1,5,4,0,0,0,2,1,3,1,,2017,5.0
6,31152,137,214,46,0,404,0,1,3,1,6,4,0,0,0,0,1,3,3,,2017,1.0
12,31153,120,228,31,0,109,0,2,2,1,6,6,0,0,0,2,0,3,3,,2017,3.0
13,31154,20,281,24,0,404,0,4,1,1,1,1,0,0,0,2,0,2,2,,2017,2.0
44,31155,81,290,33,0,404,0,4,1,4,3,3,1,1,1,0,0,3,2,,2017,2.0
42,31156,41,212,86,0,404,0,3,2,1,5,2,1,1,1,2,0,3,1,,2017,4.0
33,31157,16,16,99,0,173,0,4,1,1,6,1,1,0,1,2,0,3,2,,2017,3.0
29,31158,151,85,19,0,173,0,2,3,1,3,4,1,1,0,1,0,3,2,,2017,1.0
26,31159,59,23,22,0,173,0,2,3,1,4,1,1,0,1,2,1,1,1,,2017,2.0
6,31160,42,72,12,0,173,0,4,3,1,1,1,0,0,0,2,1,2,2,,2017,1.0
31,31161,59,23,70,0,173,0,2,2,0,6,6,0,1,1,2,1,3,2,,2017,3.0
12,31162,113,214,41,0,173,0,3,1,1,6,5,0,0,0,1,1,3,3,,2017,5.0
2,31163,55,270,54,0,109,0,1,-3,2,6,5,0,0,0,0,1,3,1,,2017,5.0
36,31164,102,87,73,0,404,0,3,3,2,5,4,1,1,1,1,1,3,1,,2017,1.0
21,31165,81,290,25,0,404,0,1,3,1,3,3,1,0,0,2,1,3,3,,2017,2.0
9,31166,41,16,16,0,404,0,2,3,1,3,3,0,0,0,1,1,3,2,,2017,2.0
13,31167,35,1,18,0,404,0,2,1,0,5,5,0,0,0,2,0,3,2,,2017,1.0
7,31168,132,260,7,0,404,0,3,3,1,6,5,0,0,0,2,0,3,3,,2017,5.0
22,31169,49,85,18,0,404,0,2,2,1,1,1,0,1,0,0,0,2,2,,2017,1.0
31,31170,84,170,10,0,404,0,3,2,1,4,3,1,1,0,2,0,3,2,,2017,2.0
49,31171,112,85,97,0,173,0,2,3,1,5,5,1,1,1,0,0,3,2,,2017,2.0
42,31172,49,242,38,0,173,0,3,2,4,1,1,1,1,1,0,0,2,3,,2017,2.0
28,31173,81,72,36,0,404,0,2,2,1,3,1,1,1,0,2,1,3,2,,2017,2.0
2,31174,136,49,19,0,173,0,1,-3,1,6,5,0,0,0,1,1,3,3,,2017,5.0
2,31175,62,89,3,0,404,0,-1,-3,1,1,1,0,0,0,2,1,2,2,,2017,5.0
40,31176,128,224,34,0,542,0,1,3,1,5,4,1,1,0,2,0,3,1,,2017,1.0
32,31177,95,14,24,0,109,0,1,0,2,5,1,0,1,1,1,1,3,1,,2017,4.0
20,31178,14,31,55,0,173,0,2,1,2,3,3,0,1,0,0,1,2,3,,2017,1.0
16,31179,16,16,9,0,404,0,2,1,4,6,5,0,0,0,1,1,3,2,,2017,3.0
25,31180,81,274,77,0,542,0,1,-3,1,4,3,0,1,0,2,1,3,1,,2017,4.0
24,31181,88,31,9,0,404,0,3,2,1,5,3,0,0,1,2,1,3,1,,2017,2.0
16,31182,115,216,79,0,404,0,4,3,1,6,5,0,0,1,2,1,3,1,,2017,5.0
13,31183,81,219,16,0,404,0,2,2,1,6,5,0,0,0,2,1,3,1,,2017,5.0
30,31184,115,216,10,0,404,0,1,1,1,5,5,1,1,0,2,1,3,2,,2017,1.0
29,31185,81,290,80,0,404,0,2,3,1,4,3,1,0,1,2,1,3,3,,2017,2.0
10,31186,105,227,28,0,404,0,2,1,2,5,1,0,0,0,2,1,3,3,,2017,3.0
23,31187,145,115,13,0,173,0,3,2,0,5,5,0,1,0,1,1,3,3,,2017,3.0
70,31188,81,62,97,0,173,0,4,1,1,1,2,1,0,1,0,1,2,2,,2017,2.0
28,31189,139,270,10,0,404,0,1,2,1,5,5,1,1,0,2,1,3,2,,2017,2.0
10,31190,77,254,14,0,173,0,3,2,0,5,5,0,0,0,1,1,3,2,,2017,3.0
11,31191,84,85,81,0,542,0,3,3,1,1,1,0,0,0,0,1,2,2,,2017,2.0
6,31192,102,227,53,0,404,0,1,3,1,5,5,0,0,0,2,1,2,2,,2017,2.0
35,31193,81,159,3,0,404,0,1,1,1,5,3,1,0,1,0,1,3,3,,2017,5.0
76,31194,14,238,10,0,404,0,2,2,3,5,5,1,1,1,0,1,3,2,,2017,0.0
31,31195,81,212,2,0,404,0,3,3,1,3,5,1,1,0,0,1,3,2,,2017,1.0
18,31196,80,260,79,0,173,0,3,2,1,5,1,0,0,1,1,1,3,2,,2017,1.0
25,31197,14,31,14,0,173,0,1,-3,3,4,3,0,1,0,2,1,3,2,,2017,1.0
18,31198,14,238,10,0,404,0,3,1,1,4,1,0,0,0,0,1,3,2,,2017,2.0
9,31199,81,212,22,0,173,0,1,3,0,5,5,0,0,0,0,1,3,3,,2017,5.0
8,31200,16,44,22,0,173,0,2,2,1,5,5,0,0,0,1,1,2,3,,2017,2.0
20,31201,59,93,1,0,404,0,2,2,1,5,5,1,0,0,2,1,3,3,,2017,2.0
20,31202,6,11,28,0,404,0,1,2,2,6,5,1,0,0,1,1,3,3,,2017,2.0
6,31203,40,260,3,0,173,0,1,3,1,5,5,0,0,0,2,1,3,2,,2017,2.0
36,31204,105,254,3,0,404,0,2,3,1,6,6,1,1,1,2,1,3,2,,2017,5.0
41,31205,131,62,14,0,404,0,1,-3,4,3,1,1,0,1,0,1,2,2,,2017,0.0
16,31206,77,224,9,0,404,0,2,1,1,5,3,0,0,0,1,1,3,1,,2017,4.0
8,31207,41,58,7,0,404,0,1,2,1,5,5,0,0,0,0,1,3,3,,2017,2.0
48,31208,81,249,9,0,404,0,3,1,1,4,1,0,1,1,1,1,3,2,,2017,2.0
41,31209,14,104,77,0,404,0,4,2,1,6,6,1,1,1,0,1,3,1,,2017,3.0
2,31210,42,72,3,0,173,0,1,-3,1,0,0,0,0,0,0,1,4,4,,2017,1
41,31211,84,170,27,0,404,0,3,2,1,5,5,1,0,1,0,1,3,3,,2017,5.0
30,31212,56,112,14,0,173,0,2,1,2,6,5,0,1,0,0,1,3,3,,2017,5.0
11,31213,81,290,7,0,404,0,3,3,1,6,3,0,0,0,0,1,3,2,,2017,1.0
17,31214,105,103,70,0,404,0,-1,-3,3,1,1,0,0,1,2,1,2,1,,2017,2.0
8,31215,7,13,55,0,449,0,1,3,1,5,3,0,0,0,0,1,3,2,,2017,4.0
58,31216,151,236,9,0,404,0,4,1,1,4,3,1,1,1,2,1,2,1,,2017,1.0
33,31217,81,290,1,0,404,0,3,2,1,1,3,1,0,0,0,1,2,2,,2017,1.0
58,31218,102,198,73,0,404,0,4,3,1,3,1,1,1,1,0,1,3,2,,2017,1.0
70,31219,81,62,1,0,404,0,4,1,3,3,5,1,1,1,0,1,3,1,,2017,3.0
28,31220,112,290,2,0,404,0,1,-3,1,1,1,1,0,1,2,1,1,2,,2017,1.0
18,31221,130,249,4,0,404,0,4,3,1,5,3,0,0,0,2,1,3,2,,2017,3.0
16,31222,105,254,3,0,404,0,3,3,1,6,6,1,0,0,0,1,3,3,,2017,5.0
61,31223,84,85,13,0,173,0,2,2,1,3,5,1,1,1,2,1,2,1,,2017,3.0
16,31224,56,102,73,0,404,0,3,3,1,1,3,0,0,1,2,1,2,2,,2017,2.0
20,31225,95,89,40,0,109,0,-1,1,2,3,3,0,0,1,2,1,3,3,,2017,3.0
25,31226,98,189,27,0,404,0,3,1,4,3,3,0,0,1,2,1,2,2,,2017,1.0
8,31227,14,238,72,0,404,0,1,-3,4,1,1,0,0,0,2,1,3,2,,2017,1.0
6,31228,128,224,3,0,173,0,3,3,1,5,3,0,0,0,1,1,3,2,,2017,2.0
24,31229,20,260,33,0,404,0,4,3,1,5,4,1,1,0,0,1,2,2,,2017,1.0
11,31230,59,1,23,0,404,0,2,2,1,5,4,0,0,0,1,1,2,2,,2017,4.0
10,31231,14,104,3,0,109,0,4,1,2,0,0,0,0,0,0,1,4,4,,2017,1
32,31232,131,236,40,0,404,0,2,1,1,3,3,1,1,0,1,1,3,1,,2017,1.0
20,31233,126,186,2,0,404,0,1,1,3,5,5,0,0,0,2,1,3,1,,2017,2.0
51,31234,14,115,48,0,404,0,2,3,4,5,5,1,1,1,1,1,3,2,,2017,1.0
17,31235,58,238,3,0,404,0,2,-3,3,3,1,0,0,1,0,1,3,2,,2017,3.0
2,31236,33,109,84,0,173,0,1,-3,1,6,3,0,0,0,1,1,3,1,,2017,4.0
6,31237,14,289,46,0,404,0,4,3,1,4,3,0,0,0,2,1,3,1,,2017,1.0
30,31238,62,106,18,0,404,0,2,2,1,1,5,0,1,1,0,1,3,2,,2017,2.0
30,31239,131,236,14,0,173,0,1,1,0,5,5,1,0,1,0,1,3,2,,2017,5.0
18,31240,132,119,21,0,173,0,3,2,1,5,3,1,0,0,1,1,3,1,,2017,2.0
18,31241,110,102,73,0,109,0,4,2,2,6,6,1,0,0,0,1,1,3,,2017,5.0
23,31242,10,115,89,0,404,0,2,2,3,5,5,1,0,0,1,1,3,1,,2017,1.0
33,31243,59,93,29,0,404,0,2,2,1,6,6,0,1,1,1,1,3,3,,2017,5.0
11,31244,2,234,48,0,404,1,3,2,0,1,1,0,0,0,1,1,3,3,,2017,1.0
18,31245,88,181,52,0,173,0,3,2,1,5,5,0,0,1,2,1,3,3,,2017,5.0
16,31246,102,198,8,0,173,0,2,3,1,3,3,1,0,0,0,1,2,3,,2017,3.0
10,31247,113,281,31,0,404,0,2,2,1,6,5,0,0,0,1,1,3,2,,2017,2.0
41,31248,105,254,2,0,109,0,2,2,1,5,4,1,0,1,2,1,3,2,,2017,3.0
18,31249,139,225,7,0,404,0,2,2,1,6,5,0,1,0,0,1,3,3,,2017,5.0
28,31250,16,23,55,0,542,0,4,3,1,5,5,1,1,0,0,1,3,2,,2017,2.0
10,31251,102,254,32,0,449,0,2,2,1,6,4,0,0,0,2,1,3,3,,2017,5.0
11,31252,81,212,61,0,404,0,2,3,4,3,4,0,0,0,2,1,3,2,,2017,1.0
16,31253,132,119,65,0,404,0,1,3,1,5,4,0,0,1,0,1,3,3,,2017,4.0
40,31254,102,198,73,0,404,0,5,2,1,6,3,1,1,1,0,1,3,2,,2017,5.0
27,31255,132,212,73,0,173,0,2,-3,1,6,5,0,1,0,2,1,3,3,,2017,5.0
45,31256,14,115,48,0,404,0,3,1,1,5,5,0,1,1,2,1,3,1,,2017,4.0
20,31257,105,254,66,0,404,0,3,1,1,5,5,0,0,1,0,1,3,2,,2017,1.0
38,31258,53,81,40,0,404,0,4,3,1,6,5,1,1,1,1,1,3,1,,2017,2.0
8,31259,29,50,73,0,404,0,4,2,1,6,4,0,0,0,0,1,3,2,,2017,5.0
16,31260,137,79,73,0,404,0,1,3,2,5,5,0,0,0,0,1,3,2,,2017,4.0
37,31261,81,162,78,0,404,0,1,-3,3,5,1,0,1,0,0,1,3,2,,2017,2.0
24,31262,81,109,40,0,404,0,1,-3,1,5,5,1,0,1,2,1,3,2,,2017,3.0
30,31263,10,17,82,0,449,0,2,2,0,5,5,0,0,1,0,1,3,2,,2017,4.0
36,31264,81,159,87,0,404,0,3,1,1,5,5,1,1,0,0,1,3,1,,2017,2.0
2,31265,62,106,73,0,404,0,1,-3,1,5,5,0,0,0,2,1,3,2,,2017,5.0
8,31266,93,91,55,0,173,0,3,2,1,4,4,0,0,0,0,1,3,3,,2017,4.0
14,31267,134,256,41,0,449,0,2,-3,0,6,5,0,0,0,0,1,3,2,,2017,5.0
15,31268,81,62,70,0,404,0,3,1,3,5,3,0,0,0,0,1,3,2,,2017,4.0
18,31269,145,293,57,0,404,0,3,2,1,5,6,0,0,1,2,1,3,3,,2017,3.0
33,31270,53,9,23,0,173,0,3,1,1,6,5,1,1,0,0,1,3,3,,2017,0.0
26,31271,145,87,7,0,404,0,2,3,1,5,5,1,0,1,0,1,3,3,,2017,4.0
21,31272,81,212,16,0,173,0,4,2,1,5,3,0,0,1,1,1,3,2,,2017,2.0
6,31273,41,249,2,0,404,0,2,3,1,3,3,0,0,0,2,1,3,2,,2017,2.0
28,31274,112,225,3,0,404,0,2,2,1,5,3,0,1,1,1,1,2,2,,2017,1.0
40,31275,77,224,40,0,404,0,1,2,1,4,3,1,1,1,2,1,3,2,,2017,5.0
58,31276,84,85,9,0,404,0,3,-3,1,3,1,1,1,1,2,1,3,2,,2017,3.0
18,31277,145,293,31,0,173,0,2,2,2,5,4,0,0,1,0,1,3,3,,2017,5.0
33,31278,131,236,4,0,404,0,5,2,1,3,3,0,0,1,2,1,3,2,,2017,2.0
8,31279,88,181,7,0,404,0,3,2,1,6,6,0,0,0,1,1,3,1,,2017,5.0
42,31280,14,287,3,0,404,0,3,1,2,5,3,1,1,1,0,1,2,2,,2017,1.0
28,31281,84,85,2,0,404,0,2,3,1,1,1,0,1,1,2,1,2,2,,2017,3.0
26,31282,132,62,10,0,404,0,2,2,4,6,5,0,1,0,0,1,3,3,,2017,5.0
6,31283,49,242,72,0,404,0,2,3,1,6,5,0,0,0,2,1,3,2,,2017,4.0
8,31284,14,122,2,0,404,0,2,2,1,4,3,0,0,0,1,1,3,3,,2017,2.0
54,31285,14,238,1,0,404,0,1,2,3,3,1,1,0,1,0,1,3,1,,2017,1.0
18,31286,110,102,19,0,404,0,3,2,1,3,1,0,1,0,1,1,3,2,,2017,1.0
28,31287,84,85,50,0,173,0,3,2,0,5,5,0,1,1,2,1,3,2,,2017,3.0
18,31288,81,237,55,0,404,0,3,2,2,5,5,0,1,0,1,1,3,2,,2017,2.0
51,31289,105,227,3,0,404,0,3,3,1,1,1,1,1,1,0,1,3,2,,2017,2.0
15,31290,81,290,2,0,404,0,1,1,1,3,1,0,0,0,2,1,3,3,,2017,1.0
6,31291,139,82,99,0,173,0,1,3,1,4,4,0,0,0,1,1,2,2,,2017,1.0
21,31292,14,31,43,0,173,0,3,3,1,3,2,0,0,0,0,1,3,2,,2017,4.0
9,31293,81,85,54,0,173,0,2,3,2,5,5,0,0,0,2,1,2,3,,2017,2.0
6,31294,84,85,53,0,404,0,4,3,1,4,3,0,0,0,2,1,3,1,,2017,2.0
36,31295,141,186,12,0,369,0,4,3,0,3,1,1,0,0,0,1,3,3,,2017,1.0
51,31296,81,162,73,0,404,0,4,2,1,3,1,1,1,1,0,1,3,1,,2017,1.0
26,31297,16,260,1,0,404,0,2,3,1,3,5,1,1,0,2,1,3,1,,2017,2.0
46,31298,81,128,73,0,404,0,3,3,1,5,5,1,1,1,2,1,1,1,,2017,1.0
16,31299,59,185,3,0,404,0,2,3,1,4,4,1,0,0,0,1,3,2,,2017,2.0
18,31300,110,81,3,0,173,0,2,2,1,5,5,0,0,0,2,1,3,3,,2017,2.0
41,31301,14,115,33,0,173,0,4,2,1,3,1,1,1,1,2,1,3,1,,2017,2.0
18,31302,134,256,21,0,173,0,2,2,1,6,5,0,1,0,1,1,3,3,,2017,5.0
6,31303,53,49,7,0,404,0,1,3,4,1,3,0,0,0,2,1,2,1,,2017,4.0
28,31304,84,85,3,0,404,0,2,3,1,3,1,1,0,0,0,1,2,1,,2017,1.0
16,31305,132,119,69,0,404,0,4,3,0,3,1,0,0,0,0,1,3,2,,2017,5.0
8,31306,29,50,7,0,404,0,2,2,1,6,6,0,0,0,0,1,3,3,,2017,5.0
28,31307,81,290,4,0,404,0,1,-3,3,5,3,1,0,0,2,1,3,3,,2017,2.0
46,31308,14,89,2,0,404,0,1,3,1,3,3,1,1,1,2,1,3,2,,2017,1.0
18,31309,145,293,12,0,173,0,1,2,1,6,3,0,0,1,2,1,3,2,,2017,2.0
53,31310,81,62,84,0,404,0,3,2,4,2,2,1,1,1,0,1,2,1,,2017,0.0
